4.072709022831607628e-01,5.568862275449100174e-01,8.193755827683625315e-01,1.986128552995709562e-01,6.666442286623461833e-01,6.800709671498326170e-01,3.458471836842654801e-01,5.535177246549064511e-01,5.911134470530223783e-01,4.339619165726116834e-01,2.129147991382686622e-01,7.966412024998080765e-01,7.362166665933218557e-01,4.967116416317147176e-01,5.415589458371103948e-01,8.699155464332363197e-01,4.378735598818038754e-01,2.473676002921257888e-01,3.238095238095235473e-01,2.204736849524326636e-01,1.024940829208673132e-01,7.402420524018330505e-01,2.861026645435185700e-01,4.110204112216981481e-02,6.664660659146763866e-01,2.688690209676958265e-01,5.230113267981107983e-01,3.757602982942858105e-01,7.001465806092702637e-01,3.520320566114343852e-01,4.825554806710548039e-01,7.295562618339289651e-01,2.121012817706693365e-01,3.589987948147333463e-01,3.957260895794614819e-01,2.891566265060241392e-01,2.336346911238242896e-01,6.076191891432894954e-01,5.260739129179835549e-01,3.218497390961220783e-01,4.986689734308987765e-01,6.344632446355719102e-01,7.099043367592648979e-01,5.664387826395450576e-01,3.994813474481685445e-01,5.796952020663049820e-01,7.823253142128347992e-01,6.913485643301330308e-01,2.729881869647240444e-01,9.220253390549182360e-01,6.094242450664109079e-01,8.903871313131443976e-01
4.072709022831607628e-01,7.245508982035926415e-01,6.933656204402223189e-01,2.767661644361809059e-01,8.018705794334963777e-01,4.177622029222208266e-01,5.124319563096138008e-01,6.998393226371572018e-01,4.343952354658974224e-01,4.802195513793879322e-01,6.117104016325354277e-01,6.411136878422811769e-01,4.687147486251506123e-01,1.488886664907699831e-01,6.199975551571109689e-01,2.580801484089575437e-01,4.664453732172280653e-01,8.294914202220382560e-01,4.952380952380952550e-01,2.871615330456220860e-01,3.052849457068245176e-01,7.950946710100811332e-01,4.551791999143974810e-01,2.740067999694984491e-01,7.398045455500241729e-01,2.312804846100351419e-01,5.359536607896007165e-01,2.539082014473722504e-01,7.203119367123123062e-01,2.492382204520406930e-01,3.033467990911622447e-01,6.906466276492810863e-01,1.628313198340798351e-01,6.231292403581270012e-01,6.066710044483609732e-01,6.144578313253008517e-01,3.509579717288800471e-01,5.990062064812956555e-01,4.605408711088020413e-01,4.168141623373867732e-01,4.759539894964661677e-01,5.778822666374949790e-01,6.035169629200597408e-01,6.054688546429334295e-01,3.677906675234777212e-01,3.875242051579808056e-01,7.435329480909336208e-01,4.232496202228525073e-01,6.770505044785324333e-01,6.521250455754035169e-01,8.734455198070159021e-01,5.228254248358820133e-01
4.072709022831607628e-01,8.263473053892216313e-01,7.520948615754523559e-01,2.806555051377326304e-01,8.467443508540589692e-01,5.266225143236019646e-01,5.167049432294568145e-01,7.522113942228699779e-01,5.212726290271623153e-01,4.812342106088690064e-01,4.912072682116087052e-01,6.066887488738641476e-01,3.780949698625958311e-01,5.410225663327661305e-01,5.651048340331702446e-01,5.773562761466675131e-01,1.670857316599462239e-01,1.733202127227034262e-01,6.095238095238091347e-01,2.835669967408053771e-01,2.724931115904871137e-01,7.599815859792362627e-01,4.405456939236008784e-01,2.405652663811135850e-01,6.948339267334635583e-01,2.637262910708672026e-01,5.006939652348977310e-01,4.600731913605233259e-01,3.916264225730478610e-01,5.299017807080296238e-01,4.627471760247630073e-01,1.332297719196455336e-02,4.648925095692374998e-01,1.384379069063420564e-01,8.329437441801784692e-02,8.795180722891569047e-01,3.162963488530728395e-01,5.960912715567152631e-01,4.058106391883505859e-01,3.956619640114387160e-01,4.687819087630905046e-01,5.291373341398437624e-01,6.047470748161285492e-01,5.789606026708948860e-01,4.616366219095612844e-01,8.155065574653646010e-01,5.640511396953227230e-01,7.306261271710905447e-01,2.393409329240884023e-02,9.846576816219684281e-01,4.508149504461301249e-01,8.692144412156348476e-01
4.072709022831607628e-01,7.305389221556883861e-01,7.979955444648915153e-01,2.875050170363707691e-01,8.950213292642243967e-01,5.966734031454798970e-01,5.312168895015400016e-01,7.984501996197514995e-01,5.741263593656343867e-01,3.671722164116892340e-01,5.430880611759112409e-01,5.377088502189747432e-01,6.025347984703195436e-01,3.324938815244784518e-01,7.515852273979790610e-01,4.184467358412500282e-01,4.695024907483497101e-01,8.288156607388887931e-01,5.809523809523806648e-01,2.256691067966783426e-01,2.745489777621247240e-01,7.349055465562220890e-01,3.688667209771923083e-01,2.450714472833400159e-01,6.601442539962610878e-01,2.233268593230511301e-01,5.651795537458107477e-01,5.501630679817415270e-01,6.016475221289141473e-01,4.369037721621777948e-01,3.807209359576090857e-01,4.912236118100508087e-01,1.656436346553206151e-01,7.167595783049978131e-01,7.735383362130909823e-01,6.506024096385543132e-01,3.262906976165225181e-01,5.971858509209369004e-01,4.393425913899351998e-01,4.050496858715015303e-01,4.722441460377362343e-01,5.604774345614231823e-01,6.203427900686941943e-01,5.388421295240439779e-01,4.558576002525337456e-01,5.523564675284251546e-01,7.850813647542189688e-01,6.694689106569583492e-01,2.912451341148244444e-01,9.137542365561978075e-01,6.830673990757694103e-01,8.526702628800477690e-01
4.072709022831607628e-01,8.143712574850296981e-01,7.806567471596230767e-01,2.446170432676879891e-01,7.834557356079284718e-01,6.024359956471982969e-01,4.443513881718215708e-01,6.880772275579815078e-01,5.505330573509829017e-01,4.541711358082867189e-01,5.471101669101138265e-01,8.051877556008377734e-01,4.571908037276793402e-01,4.503373880554013553e-01,2.449859942930696921e-01,2.193569846588189765e-01,5.123316433073594744e-01,9.180087071583671321e-01,8.761904761904766303e-01,2.270338806376536733e-01,1.709351395885612135e-01,7.476489983049606769e-01,3.382354741865969405e-01,9.916151536384362752e-02,6.777281177137816082e-01,2.634970610930638113e-01,4.387315536816438488e-01,4.638258940765678240e-01,5.209115264330038686e-01,2.744716846155333401e-01,2.997267836748200853e-01,8.121322091989024994e-01,2.204992552810980944e-01,5.375869825401845548e-01,6.014137923526103879e-01,4.216867469879517216e-01,0.000000000000000000e+00,4.792051998579611727e-01,3.877924261448095766e-01,0.000000000000000000e+00,2.185372450523870302e-01,5.604184171191031183e-01,6.146223555836948238e-01,3.819341121331802924e-01,6.270008229895942531e-01,4.961324123152253129e-01,4.218133762335195547e-01,6.012317501178618961e-01,7.587203622287317373e-01,5.024494786869414531e-01,8.277245909262649359e-01,6.494941327949155241e-01
4.072709022831607628e-01,4.970059880239521277e-01,8.110322132404972351e-01,2.349843334358293623e-01,6.651483178405822594e-01,6.353273685216019873e-01,4.285602501922306518e-01,5.163801289259795091e-01,5.871077659898013001e-01,5.985695187076544022e-01,7.767967728589697529e-01,7.562829137145568037e-01,2.339745141269541362e-01,5.573085986189076912e-01,1.000000000000000000e+00,5.012198848532541939e-01,4.729022260820225920e-01,4.986549143875010359e-01,2.571428571428571175e-01,1.757780186500420283e-01,3.171624294999324245e-02,7.845552252503494861e-01,3.172939679464940044e-01,3.076750383877543960e-03,7.780783288171907452e-01,1.933725147897991103e-01,5.475066472918218574e-01,6.294716992308981851e-01,2.060830037862082520e-01,2.101119467914386307e-01,5.641412653507621444e-01,1.000000000000000000e+00,5.244054260379352739e-01,5.076430004684225894e-01,5.294189976906436002e-01,5.662650602409637912e-01,3.747603825912039777e-01,6.596733105865280056e-01,2.676934955477623390e-01,4.621927396570453261e-01,5.563587355626996578e-01,4.556069328028504728e-01,8.003477729304749877e-01,5.769102980411747739e-01,6.104784613476735844e-01,4.392933141388052354e-01,2.936713473379526929e-01,7.108507756433761759e-01,1.000000000000000000e+00,5.059342218677307379e-01,4.722143749818350500e-01,5.053687499716786879e-01
4.072709022831607628e-01,5.568862275449100174e-01,8.909752397713781580e-01,2.839930915768389963e-01,7.677214107911667362e-01,7.660678130542845077e-01,5.240842236978975333e-01,6.648910786721605737e-01,5.037158405404688066e-01,4.875501672966293110e-01,6.264497227041010419e-01,8.712837520995146967e-01,3.764542452740238243e-01,4.984912309432611432e-01,1.000000000000000000e+00,5.012198848532541939e-01,4.729022260820225920e-01,4.986549143875010359e-01,2.857142857142855874e-01,2.789356463005952524e-01,9.813819026475389951e-02,7.247438156778277518e-01,4.404971564192780020e-01,6.410075391477221274e-02,6.288418719936144097e-01,2.112361985691286193e-01,6.989876331630682227e-01,5.686527721556895454e-01,5.284148615536080618e-01,2.462790742638386599e-01,7.604348861329598419e-01,1.000000000000000000e+00,5.244054260379352739e-01,5.076430004684225894e-01,5.294189976906436002e-01,5.783132530120482784e-01,2.413658067824796527e-01,7.226949560760217439e-01,5.806315033698460359e-01,3.490374258554653220e-01,7.562738338236052460e-01,6.468945977896956023e-01,5.677359057571317313e-01,5.299979124206146697e-01,5.066288429668210913e-01,3.193726561775155348e-01,5.360431579692743753e-01,5.855115953633514003e-01,1.000000000000000000e+00,5.059342218677307379e-01,4.722143749818350500e-01,5.053687499716786879e-01
4.072709022831607628e-01,6.047904191616764180e-01,7.780785959818823372e-01,2.367267178380428883e-01,9.111318821669190937e-01,5.443841553523165455e-01,4.563854038707227945e-01,8.643353867886078845e-01,3.329333360892199334e-01,3.705408423366930992e-01,4.992979760224616759e-01,7.384111041956192834e-01,7.821496205870229756e-01,4.305156502567181742e-01,8.805549113901712799e-01,5.482966232094519388e-01,2.377460148924186722e-01,6.274249240478251277e-01,5.999999999999996447e-01,2.384721106271408542e-01,2.794321840188899175e-01,6.591875283083428183e-01,3.607921210392982525e-01,2.498288694422605705e-01,5.363888188711743998e-01,2.318106310314277385e-01,7.107649365215380488e-01,1.407192762480212189e-01,7.057865486213920070e-01,4.712814910771253030e-01,6.550161629450863554e-01,5.228730517381370291e-01,1.239890240712368530e-01,3.170137457814607984e-01,4.194850506636678134e-01,3.493975903614456868e-01,3.167241748447776617e-01,6.010245403035309186e-01,5.177541094803077559e-01,3.676601929163077487e-01,4.809468019361307078e-01,6.269626976670643614e-01,6.886096659813092380e-01,5.227077956006376258e-01,3.252189941488822233e-01,5.792290563654702851e-01,7.495248120133251035e-01,6.765241598132170076e-01,3.440783727671068437e-01,9.519477289972019252e-01,7.079071119248989685e-01,7.336094041001492982e-01
4.072709022831607628e-01,9.880239520958085109e-01,8.176230223344135295e-01,2.628390630522930982e-01,9.490886946016531267e-01,6.367332260741062067e-01,4.889877947358917676e-01,8.640479599522875587e-01,4.867090876342388128e-01,4.884176535488043980e-01,5.205138563516965577e-01,5.423945695390587352e-01,6.180812873783759764e-01,2.915857693509108506e-01,2.718551369645218485e-01,3.825100259877930453e-01,4.857532665821952533e-01,9.807179519907114340e-01,8.095238095238093123e-01,1.274832533187326145e-01,2.555542278377696541e-01,6.995812837598621714e-01,2.085375263853734562e-01,2.223571807322345384e-01,6.208065515575440507e-01,2.455857034323765675e-01,4.713828906929893869e-01,4.561417885151433649e-01,6.485789366775428499e-01,4.077251019895207218e-01,4.250699587148743519e-01,3.931078445177226266e-01,1.460706068257892065e-01,7.172587428036683033e-01,8.016604823391231260e-01,8.192771084337344689e-01,3.231236400934072162e-01,6.051737274397492872e-01,4.843135832936456553e-01,4.010440743447005740e-01,4.893580265024952691e-01,6.079754811024679073e-01,6.045134710640850395e-01,5.669130975695990671e-01,4.535461798626846952e-01,4.483693130972726260e-01,7.255812251217507169e-01,6.272668766977722576e-01,2.380392024734712120e-01,8.646991617603669855e-01,6.524457232539889739e-01,9.460632727268019071e-01
4.072709022831607628e-01,9.101796407185629434e-01,6.869435264671845953e-01,3.089996292901049380e-01,9.060902402577278858e-01,4.064531596208342812e-01,5.554461656887704768e-01,5.878032438476360477e-01,3.252432315919083772e-01,4.527289073758024029e-01,4.509721106377838074e-01,6.823011251410333600e-01,4.600109137156361827e-01,4.723038524408698646e-01,3.742277809996829019e-01,1.619669595363842363e-01,4.877168369560858086e-01,8.498794904166189212e-01,9.142857142857145902e-01,2.260963335729690993e-01,1.880026023268603352e-01,5.752447126443601677e-01,3.607801521319822791e-01,1.560945766122011913e-01,4.486049845610939335e-01,2.188207933619761569e-01,4.172925837745923294e-01,5.286812062094180531e-01,5.618811727180730298e-01,5.691440614063919545e-01,6.642877609579117548e-01,2.179919590494601156e-01,5.318200502885450653e-03,4.985747238312490115e-01,4.788544029551564662e-01,9.759036144578310257e-01,3.189964947396198847e-01,6.082994704420188192e-01,4.611886825128804768e-01,4.029504104834149003e-01,4.952261952638826181e-01,6.112573105328668044e-01,7.469046539672183904e-01,5.290902377306443416e-01,4.812844274585404425e-01,8.431823011286263547e-01,5.613618899632499826e-01,3.823322432669066240e-01,7.393814031748774385e-01,4.808688222504192145e-01,8.602028656959338493e-01,5.520690742264396933e-01
4.072709022831607628e-01,9.341317365269459216e-01,8.040112662305337610e-01,2.172273294614744388e-01,8.445016690321982544e-01,6.159675150634283947e-01,4.042557773024645917e-01,7.491830633683351781e-01,5.052440465469234532e-01,4.630578473232205838e-01,4.894291997550158091e-01,4.421026268448021157e-01,8.676763320527320911e-01,4.600505248090155375e-01,8.285649300040376364e-02,6.066886792197713207e-01,7.662120095787423590e-01,6.349565800085338330e-02,9.428571428571430602e-01,2.036955468554670079e-01,2.663382312143656172e-01,7.730237186828139428e-01,3.236947961728177670e-01,2.355201656370427554e-01,7.149837733946688978e-01,2.432928689828619262e-01,5.221152491347491598e-01,4.222318165213698737e-01,6.654576663854613328e-01,4.682421066878056926e-01,3.577390441060741000e-01,6.955605274033429541e-01,1.640639764252425081e-01,5.825583170549085699e-01,6.564092645794934455e-01,8.795180722891569047e-01,3.178006482740077798e-01,5.975465794877337089e-01,4.099675643301439187e-01,3.968784448316484692e-01,4.731196878448870602e-01,5.324358759861520518e-01,6.142422582637809825e-01,5.729112078879127212e-01,4.529288717150877219e-01,5.281303591791046692e-01,5.662571178744675304e-01,8.198292312412538418e-01,8.992510764440509591e-03,9.838125440900367114e-01,4.569470747231667573e-01,8.712917690819297345e-01
4.072709022831607628e-01,9.281437125748501771e-01,7.705245263183813087e-01,3.237422924431697657e-01,8.010693255372783872e-01,5.659644246491443154e-01,5.985021698529892076e-01,7.124030974669309790e-01,4.932793376423588172e-01,4.535682271896903095e-01,6.204563123379951417e-01,6.127499879215725365e-01,3.667866588627732849e-01,4.781866870464215324e-01,1.743003115788159807e-01,7.043335523771665496e-01,2.025655037189149632e-01,9.194755118247616155e-02,9.809523809523810201e-01,1.641898122902723522e-01,3.043807000147446540e-01,7.946767459201372619e-01,2.226613885807799120e-01,2.710506747737763122e-01,7.285530751780200376e-01,2.480483538310581104e-01,4.643666390838033231e-01,3.208157677359054771e-01,5.609744225071688906e-01,4.686007617795479585e-01,3.377478419138864041e-01,5.933660330479837430e-01,2.169262060976195894e-01,7.012474423029927406e-01,7.991865378482126969e-01,7.951807228915663828e-01,3.472423459353418673e-01,6.658350187583950142e-01,3.784899914851856950e-01,4.142286387459178099e-01,6.145199679278834370e-01,4.901124640793370624e-01,6.504096092177806820e-01,4.105761839772852362e-01,3.221525123730284434e-01,6.370393537709166942e-01,8.575144147649200743e-01,4.866239869491360559e-01,6.188793404343971849e-01,8.806959110530424573e-01,6.830482169326008712e-01,6.723758118506731885e-01
